"species_marker_id,""species_id"",""database_id"",""marker_id"",""sequence_id"""
"27582,27072,0,0,""ZMA.AVES.27079"""
"27583,27072,0,0,""ZMA.AVES.27151"""
"27584,27072,0,0,""ZMA.AVES.27209"""
"27585,27073,1,2,""4015748"""
"27586,27073,1,2,""4015750"""
"27587,27073,1,2,""4015757"""
"27588,27073,1,2,""4015771"""
"27589,27073,0,0,""RMNH.AVES.78043"""
"27590,27073,0,0,""ZMA.AVES.2540"""
"27591,27074,1,2,""4015753"""
"27592,27074,1,2,""7219897"""
"27593,27075,0,0,""RMNH.5069674.d"""
"27594,27075,0,0,""RMNH.AVES.78036"""
"27595,27075,0,0,""RMNH.AVES.97646"""
"27596,27075,0,0,""ZMA.AVES.29932"""
"27597,27079,0,0,""RMNH.INS.803088"""
"27598,27079,0,0,""RMNH.INS.803114"""
"27599,27079,0,0,""RMNH.INS.803158"""
"27600,27079,0,0,""RMNH.INS.803200"""
"27601,27079,0,0,""RMNH.INS.804107"""
"27602,27079,0,0,""RMNH.INS.804128"""
"27603,27079,0,0,""RMNH.INS.804140"""
"27604,27079,0,0,""RMNH.INS.804202"""
"27605,27079,0,0,""RMNH.INS.804203"""
"27606,27079,0,0,""RMNH.INS.804220"""
"27607,27084,1,2,""4054189"""
"27608,27084,0,0,""RMNH.AVES.31952"""
"27609,27084,0,0,""RMNH.AVES.31954"""
"27610,27084,0,0,""RMNH.AVES.33338"""
"27611,27084,0,0,""RMNH.AVES.33340"""
"27612,27084,0,0,""RMNH.AVES.33344"""
"27613,27084,0,0,""RMNH.AVES.33346"""
"27614,27085,1,2,""4054190"""
"27615,27089,0,0,""RMNH.ACA.P.13178"""
"27616,27089,0,0,""RMNH.ACA.P.13179"""
"27617,27089,0,0,""RMNH.ACA.P.13204"""
"27618,27089,0,0,""RMNH.ACA.P.13205"""
"27619,27089,0,0,""RMNH.ACA.P.13217"""
"27620,27089,0,0,""RMNH.ACA.P.13249"""
"27621,27089,0,0,""RMNH.ACA.P.13250"""
"27622,27089,0,0,""ZMA.ACA.P.18880"""
"27623,27089,0,0,""ZMA.ACA.P.22536"""
"27624,27090,1,2,""4015849"""
"27625,27090,0,0,""RMNH.5069585.a"""
"27626,27090,0,0,""RMNH.AVES.258877"""
"27627,27090,0,0,""RMNH.AVES.259082"""
"27628,27090,0,0,""RMNH.AVES.87597"""
"27629,27090,0,0,""RMNH.AVES.87599"""
"27630,27090,0,0,""RMNH.AVES.87600"""
"27631,27090,0,0,""RMNH.AVES.87601"""
"27632,27094,0,0,""ZMA.INS.1017253"""
"27633,27094,0,0,""ZMA.INS.1017256"""
"27634,27094,0,0,""ZMA.INS.1017281"""
"27635,27094,0,0,""ZMA.INS.1017417"""
"27636,27094,0,0,""ZMA.INS.1017431"""
"27637,27094,0,0,""ZMA.INS.1017435"""
"27638,27094,0,0,""ZMA.INS.1017466"""
"27639,27094,0,0,""ZMA.INS.1017494"""
"27640,27094,0,0,""ZMA.INS.1017499"""
"27641,27094,0,0,""ZMA.INS.1017502"""
"27642,27098,0,0,""RMNH.INS.954153"""
"27643,27098,0,0,""RMNH.INS.954154"""
"27644,27098,0,0,""RMNH.INS.954188"""
"27645,27098,0,0,""RMNH.INS.954478"""
"27646,27102,0,0,""ZMA.V.POL.1380"""
"27647,27102,0,0,""ZMA.V.POL.1381"""
"27648,27103,0,0,""RMNH.VER.2055"""
"27649,27106,0,0,""RMNH.INS.752665"""
"27650,27106,0,0,""RMNH.INS.752692"""
"27651,27106,0,0,""RMNH.INS.752723"""
"27652,27106,0,0,""RMNH.INS.752763"""
"27653,27107,0,0,""RMNH.INS.752678"""
"27654,27107,0,0,""RMNH.INS.752686"""
"27655,27107,0,0,""RMNH.INS.752768"""
"27656,27109,0,0,""RMNH.VER.UT.4084"""
"27657,27109,0,0,""RMNH.VER.UT.4085"""
"27658,27125,0,0,""RMNH.INS.1100136"""
"27659,27125,0,0,""RMNH.INS.1100169"""
"27660,27125,0,0,""RMNH.INS.1100180"""
"27661,27125,0,0,""RMNH.INS.737418"""
"27662,27125,0,0,""RMNH.INS.926471"""
"27663,27125,0,0,""ZMA.INS.1096597"""
"27664,27125,0,0,""ZMA.INS.1096618"""
"27665,27125,0,0,""ZMA.INS.1096632"""
"27666,27125,0,0,""ZMA.INS.1096641"""
"27667,27125,0,0,""ZMA.INS.1096642"""
"27668,27125,0,0,""ZMA.INS.1096646"""
"27669,27131,1,2,""5325376"""
"27670,27136,1,2,""3994884"""
"27671,27137,1,2,""3994928"""
"27672,27137,1,2,""3994929"""
"27673,27137,1,2,""5324967"""
"27674,27139,1,2,""12786075"""
"27675,27139,1,2,""5325129"""
"27676,27140,1,2,""5325079"""
"27677,27140,1,2,""5325117"""
"27678,27143,1,2,""5325072"""
"27679,27147,1,2,""5325121"""
"27680,27155,1,2,""4432487"""
"27681,27155,1,2,""4432488"""
"27682,27167,1,2,""12635293"""
"27683,27167,1,2,""14266638"""
"27684,27167,1,2,""5325527"""
"27685,27169,0,0,""RMNH.INS.846114"""
"27686,27169,0,0,""RMNH.INS.846457"""
"27687,27172,0,0,""RMNH.INS.846468"""
"27688,27172,0,0,""RMNH.INS.846821"""
"27689,27173,1,2,""4432358"""
"27690,27173,1,2,""4432359"""
"27691,27173,1,2,""4432493"""
"27692,27173,1,2,""7541008"""
"27693,27173,0,0,""RMNH.INS.845634"""
"27694,27173,0,0,""RMNH.INS.845778"""
"27695,27173,0,0,""RMNH.INS.845990"""
"27696,27173,0,0,""RMNH.INS.845992"""
"27697,27173,0,0,""RMNH.INS.846856"""
"27698,27173,0,0,""RMNH.INS.846857"""
"27699,27178,1,2,""5325380"""
"27700,27181,1,2,""3994898"""
"27701,27181,1,2,""5324971"""
"27702,27189,0,0,""RMNH.INS.753954"""
"27703,27189,0,0,""RMNH.INS.753966"""
"27704,27189,0,0,""RMNH.INS.754109"""
"27705,27189,0,0,""RMNH.INS.754123"""
"27706,27189,0,0,""RMNH.INS.754127"""
"27707,27190,0,0,""RMNH.INS.752174"""
"27708,27190,0,0,""RMNH.INS.753961"""
"27709,27190,0,0,""RMNH.INS.753963"""
"27710,27190,0,0,""RMNH.INS.753964"""
"27711,27190,0,0,""RMNH.INS.754112"""
"27712,27212,0,0,""RMNH.INS.838459"""
"27713,27212,0,0,""RMNH.INS.838463"""
"27714,27212,0,0,""RMNH.INS.838464"""
"27715,27212,0,0,""RMNH.INS.838469"""
"27716,27212,0,0,""RMNH.INS.838471"""
"27717,27212,0,0,""RMNH.INS.838477"""
"27718,27213,0,0,""RMNH.INS.838480"""
"27719,27213,0,0,""RMNH.INS.838506"""
"27720,27213,0,0,""RMNH.INS.838512"""
"27721,27213,0,0,""RMNH.INS.838514"""
"27722,27215,0,0,""RMNH.CRUS.C.1314"""
"27723,27215,0,0,""RMNH.CRUS.C.1316"""
"27724,27215,0,0,""RMNH.CRUS.C.1317"""
"27725,27215,0,0,""RMNH.CRUS.C.1318"""
"27726,27215,0,0,""RMNH.CRUS.C.1822"""
"27727,27215,0,0,""RMNH.CRUS.C.2268"""
"27728,27216,0,0,""RMNH.INS.708660"""
"27729,27216,0,0,""RMNH.INS.708668"""
"27730,27216,0,0,""RMNH.INS.708680"""
"27731,27216,0,0,""RMNH.INS.708683"""
"27732,27216,0,0,""RMNH.INS.708686"""
"27733,27216,0,0,""RMNH.INS.708716"""
"27734,27216,0,0,""RMNH.INS.708734"""
"27735,27216,0,0,""RMNH.INS.708751"""
"27736,27216,0,0,""RMNH.INS.708752"""
"27737,27216,0,0,""RMNH.INS.708760"""
"27738,27219,0,0,""RMNH.COEL.18658"""
"27739,27219,0,0,""RMNH.COEL.19792"""
"27740,27219,0,0,""RMNH.COEL.19793"""
"27741,27219,0,0,""RMNH.COEL.23912"""
"27742,27219,0,0,""RMNH.COEL.23913"""
"27743,27219,0,0,""RMNH.COEL.23914"""
"27744,27219,0,0,""RMNH.COEL.23921"""
"27745,27223,0,0,""RMNH.ACA.P.11287"""
"27746,27223,0,0,""RMNH.ACA.P.11288"""
"27747,27223,0,0,""RMNH.ACA.P.11299"""
"27748,27223,0,0,""RMNH.ACA.P.11301"""
"27749,27223,0,0,""RMNH.ACA.P.11311"""
"27750,27223,0,0,""RMNH.ACA.P.11314"""
"27751,27223,0,0,""RMNH.ACA.P.11662"""
"27752,27223,0,0,""RMNH.ACA.P.11672"""
"27753,27223,0,0,""RMNH.ACA.P.11673"""
"27754,27223,0,0,""RMNH.ACA.P.11680"""
"27755,27230,0,0,""ZMA.INS.857746"""
"27756,27230,0,0,""ZMA.INS.857783"""
"27757,27230,0,0,""ZMA.INS.857787"""
"27758,27230,0,0,""ZMA.INS.857803"""
"27759,27230,0,0,""ZMA.INS.857807"""
"27760,27230,0,0,""ZMA.INS.857816"""
"27761,27230,0,0,""ZMA.INS.857820"""
"27762,27230,0,0,""ZMA.INS.857942"""
"27763,27230,0,0,""ZMA.INS.857957"""
"27764,27240,0,0,""RMNH.VER.UT.2707"""
"27765,27240,0,0,""RMNH.VER.UT.2708"""
"27766,27240,0,0,""RMNH.VER.UT.2709"""
"27767,27240,0,0,""RMNH.VER.UT.2710"""
"27768,27241,0,0,""RMNH.VER.UT.2659"""
"27769,27243,0,0,""RMNH.VER.7201"""
"27770,27244,1,2,""4015792"""
"27771,27244,0,0,""RMNH.AVES.218526"""
"27772,27244,0,0,""RMNH.AVES.218540"""
"27773,27244,0,0,""RMNH.AVES.78434"""
"27774,27244,0,0,""ZMA.AVES.16719"""
"27775,27244,0,0,""ZMA.AVES.18269"""
"27776,27244,0,0,""ZMA.AVES.18272"""
"27777,27245,0,0,""RMNH.AVES.218502"""
"27778,27245,0,0,""RMNH.AVES.218503"""
"27779,27245,0,0,""ZMA.AVES.29395"""
"27780,27247,1,2,""4016063"""
"27781,27247,0,0,""RMNH.AVES.218464"""
"27782,27247,0,0,""RMNH.AVES.218468"""
"27783,27247,0,0,""RMNH.AVES.218469"""
"27784,27247,0,0,""RMNH.AVES.78424"""
"27785,27249,0,0,""RGM.810579"""
"27786,27249,0,0,""RMNH.MOL.10977"""
"27787,27249,0,0,""RMNH.MOL.10980"""
"27788,27249,0,0,""RMNH.MOL.10987"""
"27789,27249,0,0,""RMNH.MOL.10988"""
"27790,27249,0,0,""RMNH.MOL.311871"""
"27791,27249,0,0,""ZMA.MOLL.108610"""
"27792,27251,0,0,""RMNH.CHIL.514"""
"27793,27251,0,0,""RMNH.CHIL.515"""
"27794,27251,0,0,""RMNH.CHIL.519"""
"27795,27251,0,0,""RMNH.CHIL.521"""
"27796,27251,0,0,""RMNH.CHIL.522"""
"27797,27251,0,0,""RMNH.CHIL.523"""
"27798,27251,0,0,""RMNH.CHIL.715"""
"27799,27251,0,0,""RMNH.CHIL.717"""
"27800,27252,0,0,""RMNH.CHIL.509"""
"27801,27252,0,0,""RMNH.CHIL.512"""
"27802,27255,0,0,""RMNH.VER.P.10302"""
"27803,27256,0,0,""RMNH.VER.P.10304"""
"27804,27256,0,0,""RMNH.VER.UT.3486"""
"27805,27256,0,0,""RMNH.VER.UT.4864"""
"27806,27256,0,0,""RMNH.VER.UT.4867"""
"27807,27257,0,0,""RMNH.VER.P.10314"""
"27808,27257,0,0,""RMNH.VER.P.10315"""
"27809,27257,0,0,""RMNH.VER.UT.4868"""
"27810,27259,0,0,""RMNH.INS.729319"""
"27811,27259,0,0,""RMNH.INS.729320"""
"27812,27259,0,0,""RMNH.INS.729332"""
"27813,27260,0,0,""RMNH.INS.729346"""
"27814,27278,0,0,""RMNH.INS.1452700"""
"27815,27280,0,0,""RMNH.VER.UT.851"""
"27816,27282,0,0,""RMNH.VER.UT.860"""
"27817,27282,0,0,""RMNH.VER.UT.861"""
"27818,27287,0,0,""RMNH.VER.UT.897"""
"27819,27287,0,0,""RMNH.VER.UT.899"""
"27820,27287,0,0,""RMNH.VER.UT.901"""
"27821,27287,0,0,""RMNH.VER.UT.904"""
"27822,27287,0,0,""RMNH.VER.UT.905"""
"27823,27288,0,0,""RMNH.VER.UT.919"""
"27824,27289,0,0,""RMNH.VER.UT.884"""
"27825,27289,0,0,""RMNH.VER.UT.903"""
"27826,27290,0,0,""RMNH.INS.844935"""
"27827,27290,0,0,""RMNH.INS.845944"""
"27828,27290,0,0,""RMNH.INS.847877"""
"27829,27290,0,0,""ZMA.INS.905176"""
"27830,27291,0,0,""RMNH.5003720"""
"27831,27291,0,0,""RMNH.INS.847878"""
"27832,27303,0,0,""RMNH.INS.729363"""
"27833,27303,0,0,""RMNH.INS.729365"""
"27834,27303,0,0,""RMNH.INS.729366"""
"27835,27303,0,0,""RMNH.INS.729367"""
"27836,27303,0,0,""RMNH.INS.729374"""
"27837,27303,0,0,""RMNH.INS.729377"""
"27838,27303,0,0,""RMNH.INS.729379"""
"27839,27303,0,0,""RMNH.INS.UT.1543"""
"27840,27303,0,0,""RMNH.INS.UT.183"""
"27841,27306,0,0,""RMNH.AVES.187413"""
"27842,27306,0,0,""ZMA.AVES.18112"""
"27843,27306,0,0,""ZMA.AVES.23196"""
"27844,27308,0,0,""RMNH.UROCH.338"""
"27845,27308,0,0,""ZMA.TU.5473.1"""
"27846,27312,0,0,""ZMA.V.OL.346"""
"27847,27312,0,0,""ZMA.V.OL.348.1"""
"27848,27312,0,0,""ZMA.V.OL.350.2"""
"27849,27312,0,0,""ZMA.V.OL.350.6"""
"27850,27312,0,0,""ZMA.V.OL.354.12"""
"27851,27312,0,0,""ZMA.V.OL.354.16"""
"27852,27312,0,0,""ZMA.V.OL.355.20"""
"27853,27312,0,0,""ZMA.V.OL.355.7"""
"27854,27312,0,0,""ZMA.VER.207320"""
"27855,27312,0,0,""ZMA.VER.207321"""
"27856,27315,0,0,""RMNH.ARA.3905"""
"27857,27318,0,0,""ZMA.V.OL.105.15"""
"27858,27336,0,0,""ZMA.INS.1214619"""
"27859,27336,0,0,""ZMA.INS.1214644"""
"27860,27336,0,0,""ZMA.INS.1214661"""
"27861,27336,0,0,""ZMA.INS.1214662"""
"27862,27336,0,0,""ZMA.INS.1214668"""
"27863,27336,0,0,""ZMA.INS.1214676"""
"27864,27336,0,0,""ZMA.INS.1214700"""
"27865,27336,0,0,""ZMA.INS.1214724"""
"27866,27336,0,0,""ZMA.INS.1214727"""
"27867,27336,0,0,""ZMA.INS.1215632"""
"27868,27337,0,0,""RMNH.INS.838521"""
"27869,27337,0,0,""RMNH.INS.838522"""
"27870,27337,0,0,""RMNH.INS.840050"""
"27871,27337,0,0,""RMNH.INS.862439"""
"27872,27345,0,0,""ZMA.POR.9910"""
"27873,27358,0,0,""RMNH.INS.833409"""
"27874,27358,0,0,""RMNH.INS.833413"""
"27875,27358,0,0,""RMNH.INS.833427"""
"27876,27358,0,0,""RMNH.INS.862432"""
"27877,27360,0,0,""RMNH.INS.833430"""
"27878,27360,0,0,""RMNH.INS.833432"""
"27879,27360,0,0,""RMNH.INS.833437"""
"27880,27360,0,0,""RMNH.INS.862396"""
"27881,27360,0,0,""RMNH.INS.862437"""
"27882,27361,0,0,""RMNH.MOL.80715.1"""
"27883,27361,0,0,""RMNH.MOL.80719.1"""
"27884,27361,0,0,""RMNH.MOL.80740.1"""
"27885,27361,0,0,""RMNH.MOL.80748.1"""
"27886,27361,0,0,""RMNH.MOL.80751.1"""
"27887,27361,0,0,""RMNH.MOL.80769.1"""
"27888,27362,0,0,""RMNH.MOL.48032"""
"27889,27362,0,0,""RMNH.MOL.80646"""
"27890,27362,0,0,""RMNH.MOL.80649"""
"27891,27362,0,0,""RMNH.MOL.80651.1"""
"27892,27362,0,0,""RMNH.MOL.80652.1"""
"27893,27362,0,0,""RMNH.MOL.80680.1"""
"27894,27362,0,0,""RMNH.MOL.80690.1"""
"27895,27362,0,0,""RMNH.MOL.80694"""
"27896,27362,0,0,""RMNH.MOL.80703.1"""
"27897,27362,0,0,""ZMA.MOLL.390056"""
"27898,27366,0,0,""RMNH.ACA.P.906"""
"27899,27366,0,0,""RMNH.ACA.P.907"""
"27900,27366,0,0,""RMNH.ACA.P.908"""
"27901,27379,0,0,""RMNH.5007999"""
"27902,27385,0,0,""RMNH.ACA.P.63023"""
"27903,27385,0,0,""RMNH.ACA.P.63032"""
"27904,27385,0,0,""RMNH.ACA.P.63431"""
"27905,27400,0,0,""RMNH.AVES.107749"""
"27906,27400,0,0,""RMNH.AVES.107750"""
"27907,27400,0,0,""RMNH.AVES.48804"""
"27908,27400,0,0,""RMNH.AVES.6877"""
"27909,27400,0,0,""ZMA.AVES.22404"""
"27910,27400,0,0,""ZMA.AVES.33684"""
"27911,27404,0,0,""RMNH.CRUS.F.4025"""
"27912,27404,0,0,""RMNH.CRUS.F.4026"""
"27913,27404,0,0,""RMNH.CRUS.F.4028"""
"27914,27404,0,0,""RMNH.CRUS.F.4034"""
"27915,27404,0,0,""ZMA.CRUS.F.100047"""
"27916,27404,0,0,""ZMA.CRUS.F.100049"""
"27917,27404,0,0,""ZMA.CRUS.F.100050"""
"27918,27404,0,0,""ZMA.CRUS.F.100531"""
"27919,27404,0,0,""ZMA.CRUS.F.100906"""
"27920,27404,0,0,""ZMA.CRUS.P.6779"""
"27921,27413,0,0,""RMNH.5069732"""
"27922,27413,0,0,""RMNH.AVES.196917"""
"27923,27413,0,0,""RMNH.AVES.196919"""
"27924,27413,0,0,""RMNH.AVES.196955"""
"27925,27413,0,0,""RMNH.AVES.24726"""
"27926,27413,0,0,""RMNH.AVES.78448"""
"27927,27413,0,0,""RMNH.AVES.78450"""
"27928,27413,0,0,""ZMA.AVES.1084"""
"27929,27413,0,0,""ZMA.AVES.14318"""
"27930,27413,0,0,""ZMA.AVES.43780"""
"27931,27414,0,0,""RGM.1288550"""
"27932,27414,0,0,""RGM.1288921"""
"27933,27414,0,0,""RGM.1288937"""
"27934,27414,0,0,""RGM.1289062"""
"27935,27414,0,0,""RGM.1289254"""
"27936,27414,0,0,""RGM.1289426"""
"27937,27414,0,0,""RGM.1289572"""
"27938,27424,0,0,""RMNH.5002578"""
"27939,27424,0,0,""RMNH.INS.844756"""
"27940,27424,0,0,""RMNH.INS.845042"""
"27941,27424,0,0,""RMNH.INS.845043"""
"27942,27424,0,0,""RMNH.INS.845046"""
"27943,27424,0,0,""RMNH.INS.845144"""
"27944,27424,0,0,""RMNH.INS.845145"""
"27945,27424,0,0,""RMNH.INS.845321"""
"27946,27424,0,0,""RMNH.INS.846319"""
"27947,27425,0,0,""RMNH.5002317"""
"27948,27431,0,0,""RMNH.POR.535"""
"27949,27431,0,0,""ZMA.POR.21"""
"27950,27431,0,0,""ZMA.POR.22306"""
"27951,27441,0,0,""RMNH.VER.ANN.2463"""
"27952,27442,0,0,""RMNH.VER.2344"""
"27953,27442,0,0,""RMNH.VER.2365"""
"27954,27442,0,0,""RMNH.VER.ANN.45"""
"27955,27442,0,0,""ZMA.V.POL.1413.2"""
"27956,27444,0,0,""RMNH.VER.1294"""
"27957,27446,0,0,""RMNH.VER.ANN.2203"""
"27958,27449,1,2,""4015847"""
"27959,27449,1,2,""4015867"""
"27960,27449,1,2,""4015882"""
"27961,27449,1,2,""4016023"""
"27962,27449,1,2,""7219905"""
"27963,27449,1,2,""7219906"""
"27964,27449,0,0,""RMNH.AVES.138128"""
"27965,27449,0,0,""RMNH.AVES.138132"""
"27966,27449,0,0,""RMNH.AVES.138133"""
"27967,27449,0,0,""RMNH.AVES.138142"""
"27968,27449,0,0,""RMNH.AVES.138156"""
"27969,27450,1,2,""4015930"""
"27970,27450,1,2,""4016026"""
"27971,27450,1,2,""4016065"""
"27972,27450,1,2,""7219911"""
"27973,27450,0,0,""RMNH.AVES.138180"""
"27974,27450,0,0,""RMNH.AVES.138184"""
"27975,27452,1,2,""4015781"""
"27976,27452,1,2,""4015835"""
"27977,27452,1,2,""4015929"""
"27978,27452,1,2,""4015980"""
"27979,27452,1,2,""4016008"""
"27980,27452,0,0,""RMNH.AVES.169142"""
"27981,27454,1,2,""4015780"""
"27982,27454,1,2,""4015808"""
"27983,27454,1,2,""4015811"""
"27984,27454,1,2,""4015897"""
"27985,27454,1,2,""4015938"""
"27986,27454,1,2,""4015965"""
"27987,27454,1,2,""4015985"""
"27988,27454,1,2,""4016036"""
"27989,27454,1,2,""4016095"""
"27990,27454,1,2,""4016099"""
"27991,27460,1,2,""4015914"""
"27992,27463,1,2,""9700539"""
"27993,27463,1,2,""9700540"""
"27994,27484,1,2,""5227404"""
"27995,27484,1,3,""5276184"""
"27996,27484,0,0,""RMNH.INS.505001"""
"27997,27484,0,0,""RMNH.INS.507459"""
"27998,27484,0,0,""RMNH.INS.729995"""
"27999,27484,0,0,""RMNH.INS.730007"""
"28000,27485,0,0,""RMNH.INS.729997"""
"28001,27485,0,0,""RMNH.INS.729999"""
"28002,27485,0,0,""RMNH.INS.730008"""
"28003,27487,0,0,""RMNH.INS.507535"""
"28004,27490,0,0,""RMNH.INS.507557"""
"28005,27491,0,0,""RMNH.INS.507466"""
"28006,27492,0,0,""RMNH.INS.507447"""
"28007,27494,0,0,""RMNH.INS.507461"""
"28008,27500,0,0,""RMNH.INS.730248"""
"28009,27509,0,0,""RMNH.PISC.34800"""
"28010,27510,0,0,""RMNH.PISC.2300"""
"28011,27510,0,0,""RMNH.PISC.26052"""
"28012,27510,0,0,""RMNH.PISC.27225"""
"28013,27510,0,0,""RMNH.PISC.27237"""
"28014,27510,0,0,""RMNH.PISC.27238"""
"28015,27510,0,0,""RMNH.PISC.35904"""
"28016,27535,0,0,""RMNH.ARA.4854"""
"28017,27535,0,0,""RMNH.ARA.4855"""
"28018,27535,0,0,""RMNH.ARA.4856"""
"28019,27535,0,0,""RMNH.ARA.4857"""
"28020,27535,0,0,""RMNH.ARA.6898"""
"28021,27535,0,0,""RMNH.ARA.6899"""
"28022,27535,0,0,""RMNH.ARA.6900"""
"28023,27536,0,0,""RMNH.INS.659380"""
"28024,27536,0,0,""RMNH.INS.659383"""
"28025,27536,0,0,""RMNH.INS.660032"""
"28026,27536,0,0,""RMNH.INS.660063"""
"28027,27536,0,0,""RMNH.INS.660083"""
"28028,27537,0,0,""RMNH.INS.660089"""
"28029,27539,0,0,""RMNH.INS.659001"""
"28030,27542,0,0,""RMNH.INS.659331"""
"28031,27542,0,0,""RMNH.INS.659347"""
"28032,27542,0,0,""RMNH.INS.659358"""
"28033,27545,1,2,""4432334"""
"28034,27545,1,2,""4432335"""
"28035,27545,1,2,""4432336"""
"28036,27549,0,0,""RMNH.INS.769773"""
"28037,27549,0,0,""RMNH.INS.770008"""
"28038,27549,0,0,""RMNH.INS.770045"""
"28039,27549,0,0,""RMNH.INS.770056"""
"28040,27549,0,0,""RMNH.INS.770110"""
"28041,27549,0,0,""RMNH.INS.770121"""
"28042,27549,0,0,""RMNH.INS.770135"""
"28043,27549,0,0,""RMNH.INS.770136"""
"28044,27549,0,0,""RMNH.INS.770143"""
"28045,27549,0,0,""RMNH.INS.770144"""
"28046,27566,0,0,""RMNH.CRUS.A.4409"""
"28047,27568,0,0,""RMNH.INS.758810"""
"28048,27568,0,0,""RMNH.INS.758815"""
"28049,27568,0,0,""RMNH.INS.758821"""
"28050,27568,0,0,""RMNH.INS.758822"""
"28051,27568,0,0,""RMNH.INS.758827"""
"28052,27568,0,0,""RMNH.INS.758830"""
"28053,27568,0,0,""RMNH.INS.758831"""
"28054,27568,0,0,""RMNH.INS.758844"""
"28055,27568,0,0,""RMNH.INS.758945"""
"28056,27568,0,0,""RMNH.INS.758963"""
"28057,27573,0,0,""ZMA.INS.901440"""
"28058,27575,0,0,""ZMA.INS.904913"""
"28059,27576,0,0,""ZMA.INS.902985"""
"28060,27577,0,0,""ZMA.INS.901436"""
"28061,27577,0,0,""ZMA.INS.904915"""
"28062,27577,0,0,""ZMA.INS.904916"""
"28063,27581,0,0,""RMNH.INS.845290"""
"28064,27581,0,0,""RMNH.INS.845958"""
"28065,27581,0,0,""RMNH.INS.846398"""
"28066,27581,0,0,""RMNH.INS.847672"""
"28067,27581,0,0,""RMNH.INS.847673"""
"28068,27581,0,0,""RMNH.INS.851268"""
"28069,27581,0,0,""RMNH.INS.851297"""
"28070,27581,0,0,""RMNH.INS.967604"""
"28071,27581,0,0,""RMNH.INS.967617"""
"28072,27581,0,0,""ZMA.INS.900706"""
"28073,27581,0,0,""ZMA.INS.900707"""
"28074,27603,0,0,""RMNH.VER.UT.1142"""
"28075,27604,0,0,""RMNH.VER.UT.1135"""
"28076,27604,0,0,""RMNH.VER.UT.1139"""
"28077,27604,0,0,""RMNH.VER.UT.1140"""
"28078,27604,0,0,""RMNH.VER.UT.1143"""
"28079,27604,0,0,""RMNH.VER.UT.1144"""
"28080,27604,0,0,""RMNH.VER.UT.1145"""
"28081,27604,0,0,""RMNH.VER.UT.1147"""
"28082,27605,0,0,""RMNH.PISC.19674"""
"28083,27605,0,0,""RMNH.PISC.24342"""
"28084,27605,0,0,""RMNH.PISC.84416"""
"28085,27605,0,0,""RMNH.PISC.84417"""
"28086,27605,0,0,""ZMA.PISC.113546"""
"28087,27606,0,0,""ZMA.PISC.120681"""
"28088,27610,0,0,""RMNH.VER.UT.2676"""
"28089,27610,0,0,""RMNH.VER.UT.2692"""
"28090,27619,0,0,""ZMA.TU.1077"""
"28091,27639,0,0,""RMNH.INS.682442"""
"28092,27639,0,0,""RMNH.INS.682462"""
"28093,27639,0,0,""RMNH.INS.682464"""
"28094,27639,0,0,""RMNH.INS.682473"""
"28095,27639,0,0,""RMNH.INS.682479"""
"28096,27639,0,0,""RMNH.INS.682484"""
"28097,27639,0,0,""RMNH.INS.682488"""
"28098,27639,0,0,""RMNH.INS.682498"""
"28099,27639,0,0,""RMNH.INS.682541"""
"28100,27639,0,0,""RMNH.INS.682554"""
"28101,27660,0,0,""RMNH.INS.812747"""
"28102,27668,0,0,""RMNH.VER.UT.496"""
"28103,27669,0,0,""RMNH.VER.UT.493"""
"28104,27669,0,0,""RMNH.VER.UT.499"""
"28105,27669,0,0,""RMNH.VER.UT.500"""
"28106,27670,0,0,""RMNH.VER.UT.494"""
"28107,27670,0,0,""RMNH.VER.UT.495"""
"28108,27671,0,0,""RMNH.ACA.P.8952"""
"28109,27671,0,0,""RMNH.ACA.P.8953"""
"28110,27671,0,0,""RMNH.ACA.P.8954"""
"28111,27671,0,0,""RMNH.ACA.UT.45"""
"28112,27673,0,0,""RMNH.AVES.224951"""
"28113,27695,1,2,""4117360"""
"28114,27699,1,2,""4117383"""
"28115,27700,0,0,""RMNH.AVES.175638"""
"28116,27700,0,0,""RMNH.AVES.212473"""
"28117,27700,0,0,""RMNH.AVES.212476"""
"28118,27700,0,0,""RMNH.AVES.212490"""
"28119,27700,0,0,""RMNH.AVES.212491"""
"28120,27700,0,0,""RMNH.AVES.212504"""
"28121,27700,0,0,""RMNH.AVES.255458"""
"28122,27700,0,0,""RMNH.AVES.256370"""
"28123,27700,0,0,""RMNH.AVES.P.3599"""
"28124,27700,0,0,""ZMA.AVES.14818"""
"28125,27700,0,0,""ZMA.AVES.30103"""
"28126,27720,0,0,""RMNH.INS.896036"""
"28127,27720,0,0,""RMNH.INS.896044"""
"28128,27720,0,0,""RMNH.INS.896053"""
"28129,27720,0,0,""RMNH.INS.896058"""
"28130,27721,0,0,""RMNH.INS.895911"""
"28131,27721,0,0,""RMNH.INS.895929"""
"28132,27722,0,0,""RMNH.INS.895972"""
"28133,27722,0,0,""RMNH.INS.896007"""
"28134,27722,0,0,""RMNH.INS.896031"""
"28135,27724,0,0,""RMNH.INS.895923"""
"28136,27729,0,0,""RMNH.CRUS.F.4048"""
"28137,27729,0,0,""RMNH.CRUS.F.4049"""
"28138,27729,0,0,""RMNH.CRUS.F.4050"""
"28139,27741,0,0,""RMNH.INS.782619"""
"28140,27743,0,0,""RMNH.INS.782587"""
